ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d369dc-ea3b-456a-bc97-d0bc855bea06,1390,,"[84.9, 18.3]",265963,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,69,Barcelona,217,['82ef7243-144d-4669-b66e-dc4a740651ff'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.538,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1bdcd3-7e82-4bf4-822e-da1ffdc0b0f2,1393,,"[86.6, 39.3]",265963,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,69,Barcelona,217,['30bb09c5-c10d-4337-b176-b743943e1924'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.505,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e05cbd8-e34d-4746-b7f8-be8de6e668a4,1397,,"[100.3, 9.4]",265963,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,69,Barcelona,217,['86c9b293-23a2-4653-9cff-c1be0df5610a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.854,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4dea9ff-1362-4646-a715-e6af6148a605,1409,,"[50.3, 49.4]",265963,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['f4f72755-84ad-4889-990a-7df3ca6b587e'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.150,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d96d3c99-c1b6-45e6-a1c9-569176584505,1412,,"[84.3, 15.0]",265963,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,['4c31a57b-f800-439c-9ea2-a1a119853387'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.311,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebf1e907-746e-4271-a1ed-a534483c8458,1416,,"[111.8, 10.6]",265963,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,69,Barcelona,217,['67ade9ab-07da-4708-b5b5-e952b2196849'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:34:56.089,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17fbc901-4ab0-4684-95c0-339c611df00d,1419,,"[92.1, 19.1]",265963,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,69,Barcelona,217,['7944f5f1-e60a-45b9-9cf2-00ab94b6fb00'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:34:59.708,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f05178f-73f8-41c8-9ecd-63ac72f4ac04,1423,,"[83.1, 33.0]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['f56481dd-cb3a-4c0e-a999-5498f8fb194e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.974,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6436d13a-9928-4d0a-b4c0-5b843a2eaf9e,1426,,"[81.2, 51.2]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,69,Barcelona,217,['38240d0c-03a8-4098-bc19-a603fa3a8b78'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:35:05.989,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,548d0e2b-0198-4f15-a013-fb275db75735,1429,,"[90.2, 71.1]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,69,Barcelona,217,['ec3bae23-00e9-44fa-9efb-7234b9567520'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.314,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95234cb-10b2-43f7-b8b6-b8985d63fdeb,1432,,"[70.8, 66.8]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,69,Barcelona,217,['d4d6bca7-7648-49e1-b6f3-e481a1fc2a08'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.181,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9473e62-5518-4200-9847-d6dee888f148,1436,,"[78.6, 54.1]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,"['161ddd95-2034-489a-9a02-9303cf4da26b', '6a3018fe-588d-4bdc-95f4-c9f2450987b5']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.854,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,204a56fc-50fa-462d-9df2-b5adc1df6789,1438,,"[69.6, 48.3]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['53e103b6-66a5-475c-ba22-d088b953a4aa'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.975,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92c8fd1-55cf-466b-9741-df47778d595a,1440,,"[72.0, 24.8]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,69,Barcelona,217,['9e52176f-1b65-455f-b044-ceb71f86526a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.695,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,002dd7f6-5a88-4ebd-8f5e-5618542ed503,1443,,"[92.8, 8.2]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,69,Barcelona,217,['3083ec55-9363-42ad-b6b6-4f2bb978dfde'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:35:19.322,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c67f5681-c740-4392-a3f2-c714b50d8de7,1446,,"[82.7, 19.3]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,69,Barcelona,217,['8c426a2b-fc27-4423-8d16-b451956c35ba'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:35:21.917,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aefe616-b11a-4b5e-947c-0759458cdaac,1450,,"[86.3, 39.1]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,"['2deb5b58-fab4-44c0-ba84-8f3f0459b04d', '6a4c1041-734e-4700-824e-6f31fc069c0a']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.915,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d76b9617-b89e-49ae-8cd7-e0110d1af248,1453,,"[91.3, 30.9]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,['f00d31e3-c47b-43d8-b4e0-19473129296a'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.461,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32a9cd32-db4a-4477-989e-59344b63255d,1457,,"[99.5, 42.0]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['acc67f59-d2a5-40d5-b857-7c3ffc3605bd'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.251,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d89ac597-90d6-43eb-a6b5-a2c2cdde7bbd,1461,,"[101.0, 45.4]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,['26a6d47e-a435-4145-a28d-2fbb9513742a'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.812,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53eea054-19f8-4083-85ac-a106801a5786,1463,,"[20.8, 38.9]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,70,Getafe,216,['57efe217-5344-4796-830e-754a02775822'],29,,,,,,,,,,,,,,,,,Getafe,216,00:35:29.158,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b477c7-d8e7-4de0-8b0c-b03bf49d47ec,1466,,"[17.9, 40.8]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,70,Getafe,216,['2dd069f0-30a6-4bde-a598-36a86e18fac7'],29,,,,,,,,,,,,,,,,,Getafe,216,00:35:29.918,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f03ce9f5-c922-4190-a56b-9284bee15729,1473,,"[100.3, 40.1]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,71,Barcelona,217,['9e063fc9-9328-4927-80a0-16f079c3df36'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:35:33.755,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb35f046-66ef-4efe-9198-a8e1412254ee,1485,,"[31.9, 65.7]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,71,Barcelona,217,['5e2f92e2-ff44-42e8-9e8a-ded1f2df4746'],45,,,,,,,,,,,,,,,,,Getafe,216,00:35:45.290,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14519b78-997d-4c36-8d93-ba12271de07b,1487,,"[64.4, 13.3]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,['f768c1b4-f6df-4fbe-8ca4-dfc0019fb33b'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.133,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c15ac05f-db67-4bc6-99fd-7e3542a3c632,1490,,"[96.9, 31.8]",265963,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,71,Barcelona,217,['2ee4fa00-474a-4e6c-9afc-673c9db8ebf7'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.559,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffa0929d-fa66-448a-b981-325fad5f06e6,1494,,"[72.1, 12.3]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fredy Hinestroza Arias,27179.0,Center Attacking Midfield,72,Getafe,216,['03c0a90c-394e-4660-8fbf-b643c2cb12a6'],7,,,,,,,,,,,,,,,,,Getafe,216,00:36:07.215,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d86fc5-dd02-4163-8654-220560bfd378,1499,,"[57.9, 10.4]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mehdi Lacen,6745.0,Right Defensive Midfield,72,Getafe,216,['5d2b9d8c-9979-4d14-872a-a6292d136981'],12,,,,,,,,,,,,,,,,,Getafe,216,00:36:12.003,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200df15-c5fe-4279-bf73-0baba09e002a,1502,,"[57.9, 3.9]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Lago Soto,27054.0,Left Back,72,Getafe,216,['214d9dcd-bdf1-4660-ad21-64b2df15e46e'],12,,,,,,,,,,,,,,,,,Getafe,216,00:36:12.870,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f101d8ac-0bb6-4efd-a868-db2b76ae6ca0,1505,,"[58.6, 13.1]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mehdi Lacen,6745.0,Right Defensive Midfield,72,Getafe,216,['fd64ae69-43c4-437d-b1a5-0079a5beabeb'],13,,,,,,,,,,,,,,,,,Getafe,216,00:36:13.243,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e8200f9-ea9b-41d0-91d5-ab17afb73961,1508,,"[57.9, 21.9]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emiliano Buendía,11813.0,Left Wing,72,Getafe,216,['72116ab5-1fc5-41f8-b8a8-c6712066c7da'],14,,,,,,,,,,,,,,,,,Getafe,216,00:36:14.656,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abebdd98-f2c5-4f22-9d70-36fb450c15ce,1516,,"[54.8, 41.2]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,72,Getafe,216,['4115cff7-14e4-4502-8ed4-c44d51bd2503'],18,,,,,,,,,,,,,,,,,Getafe,216,00:36:18.178,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6fbcb4-860d-4f80-b708-3ef193f3a661,1520,,"[57.4, 26.5]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mehdi Lacen,6745.0,Right Defensive Midfield,72,Getafe,216,['c93709b6-05d4-4f4a-a8c7-61aa0984a17c'],21,,,,,,,,,,,,,,,,,Getafe,216,00:36:21.146,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b56ce4db-ffb9-4932-922b-bc5060f82a91,1523,,"[87.6, 36.9]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Papa Babacar Diawara,27112.0,Center Forward,72,Getafe,216,['b2af9d47-31d2-444a-a130-97b6ec7fcb36'],25,,,,,,,,,,,,,,,,,Getafe,216,00:36:25.641,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55081207-0fd6-4ba9-bc2a-83e62e8322a1,1527,,"[35.4, 23.4]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,73,Barcelona,217,['38e0eec0-5fcc-4b45-88f5-4116e88bdf60'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.638,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d9b1420-f4df-45d0-bd83-979e20ec18b3,1530,,"[39.8, 46.5]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,73,Barcelona,217,['baddb6f3-7c21-4a78-bcac-e739004ad398'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.024,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b23544-0dc6-4cc7-a439-d3282abe4023,1533,,"[50.8, 57.7]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,73,Barcelona,217,['2e1c83fb-a752-4cb8-a2ca-efd01c416e93'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.006,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34840386-68e3-43c2-9d53-46c363ce2522,1536,,"[73.0, 60.8]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,73,Barcelona,217,['5d142ed2-4686-4a5e-8c2c-5b973286154f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.455,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da88fc01-e6fe-4979-9b9d-f9517093c315,1540,,"[85.1, 73.8]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,73,Barcelona,217,['265c5af1-6884-4cc5-9c56-268b24c4a8e1'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:36:40.675,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0420dc99-c7a5-42dc-9777-3709d7e6a967,1543,,"[75.7, 68.3]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,73,Barcelona,217,['7b714bf4-5eac-4a5d-846f-2d1ab2c7a395'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:36:44.477,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e703ecf-5375-412e-9bdb-80d7918df783,1546,,"[71.6, 56.5]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,73,Barcelona,217,['03ac6e70-516b-469f-9221-4642da8054cb'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.969,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0697895f-0e60-4452-b44b-905ebbebaaac,1550,,"[74.7, 48.5]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Barcelona,217,"['7606220f-9cf5-4693-b51d-8b9a985121dc', '94b8a3e6-db4d-4e9b-b1ba-013306530325']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.881,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c86f9a53-bc43-43ab-a774-97063c8b9a27,1552,,"[69.9, 56.7]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,73,Barcelona,217,['743670f1-682f-49ea-a083-35b38458d240'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:36:49.391,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e380f23-4c4a-4b8f-8060-d3828ef1e57a,1556,,"[76.7, 63.2]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,73,Barcelona,217,['f3c1eb3b-03ff-44a7-aeb1-8b73106a16d6'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.250,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,811a06d2-faa9-4ad1-ac19-44b3002093e1,1561,,"[74.9, 53.1]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Barcelona,217,"['2690673c-dabd-49b3-8d4c-29c813165771', '59867588-8fc1-42b0-869a-2772eddf78b1', '616dd9aa-8bee-4e4d-8ed3-207991b99d4c']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.090,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63afb924-765a-4a00-afb5-29d5705d17df,1565,,"[86.0, 51.2]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,73,Barcelona,217,"['8089f14b-077c-442b-b1ed-98af1d553541', 'c843789f-b7a4-4cd6-a74e-0b4abf9a9c30']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:36:53.097,Ball Receipt*,True,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f261cdf-5a57-43ea-97c4-dcd4e1bda5e2,1569,,"[47.1, 39.1]",265963,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Babacar Diawara,27112.0,Center Forward,73,Barcelona,217,['4968ef4b-6d01-43a1-84c4-3b06ff00dad2'],57,,,,,,,,,,,,,,,,,Getafe,216,00:36:57.115,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ba3640-bf69-415d-bbc2-63d972b9b674,1573,,"[76.6, 11.4]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,73,Barcelona,217,['48c295f4-5d3f-49e1-96b5-d1b60d6d121d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.320,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,519cb2ce-7d51-4ce7-991a-66a5c2f7bf65,1576,,"[86.0, 5.5]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,73,Barcelona,217,['70d50336-fbe3-4ca3-9d8c-1f149094a361'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:37:03.041,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543d305-8b49-486a-8706-8ac33a6794a7,1581,,"[91.1, 26.6]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,73,Barcelona,217,"['b4a1c50b-72ec-411c-9412-20294d5b9d95', 'de2815b6-61e5-4a1a-9818-1148bca6e951']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.653,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ddc1806-4c49-41e5-ae01-f47604930670,1584,,"[96.2, 44.9]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Barcelona,217,['50feecf7-ae27-4bc2-9a03-71bcf274b6a7'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.090,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd1dc36-a1af-47c6-bdfa-1660737223d9,1587,,"[34.5, 33.6]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Buendía,11813.0,Left Wing,73,Barcelona,217,['97d30b57-55ee-4265-9196-2e248040e612'],12,,,,,,,,,,,,,,,,,Getafe,216,00:37:12.603,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b793e7b-1447-4da8-839b-09264187d482,1593,,"[73.8, 54.7]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,73,Barcelona,217,['c9f48c18-f74e-4a33-b74e-598603812455'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.086,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8e185b-d072-4402-9635-71b866935903,1596,,"[84.9, 73.8]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,73,Barcelona,217,['26ac62fb-b3cb-4418-bba8-9b040d0e55e9'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.024,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7c493b2-1135-44df-aff1-b09e486f06cf,1599,,"[65.8, 62.9]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,73,Barcelona,217,['e03fc5ce-d3c7-48cf-86f2-64195dd53160'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.915,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,045c089e-4d98-4634-9ace-6c65b1217766,1602,,"[66.8, 40.1]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,['80ca7edb-efc0-435d-8bcb-9e3a2cf5e205'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.469,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bab46c4-ad88-4167-ba27-3ff30f01be25,1605,,"[69.6, 20.5]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,73,Barcelona,217,['76317145-4d15-4af9-9a95-cc551b750b00'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.694,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62129e22-479c-4c1f-bc87-0c59ebad267d,1608,,"[85.8, 3.4]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,73,Barcelona,217,['b7bcf436-3a93-4782-b498-692041742a82'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.944,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d32e30-a671-493c-885a-f599a05a20c6,1611,,"[76.9, 23.9]",265963,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,73,Barcelona,217,['f203747a-d62a-429c-afbd-cfb1cd54a66e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.041,Ball Receipt*,,2014/2015
